trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type
1平日_16時00分_系統112002,16:23:00,16:23:00,41_02,15,大芦沢,0,0
1平日_16時00分_系統112002,16:24:00,16:24:00,40_02,16,大芦沢,0,0
1平日_16時00分_系統112002,16:25:00,16:25:00,39_02,17,大芦沢,0,0
1平日_16時00分_系統112002,16:26:00,16:26:00,38_02,18,大芦沢,0,0
1平日_16時00分_系統112002,16:27:00,16:27:00,37_01,19,大芦沢,0,0
1平日_16時00分_系統112002,16:29:00,16:29:00,36_02,20,大芦沢,0,0
1平日_16時00分_系統112002,16:30:00,16:30:00,35_02,21,大芦沢,0,0
1平日_16時00分_系統112002,16:31:00,16:31:00,34_02,22,大芦沢,0,0
1平日_16時00分_系統112002,16:33:00,16:33:00,33_02,23,大芦沢,0,0
1平日_16時00分_系統112002,16:35:00,16:35:00,32_02,24,大芦沢,0,0
1平日_16時00分_系統112002,16:36:00,16:36:00,31_02,25,大芦沢,0,0
1平日_16時00分_系統112002,16:39:00,16:39:00,30_01,26,大芦沢,1,0
1平日_16時00分_系統122002,16:00:00,16:00:00,25_01,1,羽根沢温泉,0,1
1平日_16時00分_系統122002,16:04:00,16:04:00,24_01,2,羽根沢温泉,0,0
1平日_16時00分_系統122002,16:08:00,16:08:00,23_02,3,羽根沢温泉,0,0
1平日_16時00分_系統122002,16:10:00,16:10:00,22_02,4,羽根沢温泉,0,0
1平日_16時00分_系統122002,16:11:00,16:11:00,21_02,5,羽根沢温泉,0,0
1平日_16時00分_系統122002,16:13:00,16:13:00,20_02,6,羽根沢温泉,0,0
1平日_16時00分_系統122002,16:15:00,16:15:00,19_02,7,羽根沢温泉,0,0
1平日_16時00分_系統122002,16:19:00,16:19:00,18_02,8,羽根沢温泉,0,0
1平日_16時00分_系統122002,16:20:00,16:20:00,17_02,9,羽根沢温泉,0,0
1平日_16時00分_系統122002,16:21:00,16:21:00,16_02,10,羽根沢温泉,0,0
1平日_16時00分_系統122002,16:22:00,16:22:00,15_02,11,羽根沢温泉,0,0
1平日_16時00分_系統122002,16:23:00,16:23:00,14_02,12,羽根沢温泉,0,0
1平日_16時00分_系統122002,16:24:00,16:24:00,13_02,13,羽根沢温泉,0,0
1平日_16時00分_系統122002,16:25:00,16:25:00,12_02,14,羽根沢温泉,0,0
1平日_16時00分_系統122002,16:27:00,16:27:00,11_01,15,羽根沢温泉,0,0
1平日_16時00分_系統122002,16:31:00,16:31:00,10_02,16,羽根沢温泉,0,0
1平日_16時00分_系統122002,16:32:00,16:32:00,9_02,17,羽根沢温泉,0,0
1平日_16時00分_系統122002,16:33:00,16:33:00,8_02,18,羽根沢温泉,0,0
1平日_16時00分_系統122002,16:34:00,16:34:00,7_02,19,羽根沢温泉,0,0
1平日_16時00分_系統122002,16:35:00,16:35:00,6_02,20,羽根沢温泉,0,0
1平日_16時00分_系統122002,16:36:00,16:36:00,5_02,21,羽根沢温泉,0,0
1平日_16時00分_系統122002,16:37:00,16:37:00,4_02,22,羽根沢温泉,0,0
1平日_16時00分_系統122002,16:40:00,16:40:00,3_02,23,羽根沢温泉,0,0
1平日_16時00分_系統122002,16:41:00,16:41:00,2_02,24,羽根沢温泉,0,0
1平日_16時00分_系統122002,16:43:00,16:43:00,1_01,25,羽根沢温泉,1,0
1平日_17時15分_系統102001,17:15:00,17:15:00,70_01,1,鮭川村役場前,0,1
1平日_17時15分_系統102001,17:16:00,17:16:00,69_02,2,鮭川村役場前,0,0
1平日_17時15分_系統102001,17:17:00,17:17:00,68_02,3,鮭川村役場前,0,0
1平日_17時15分_系統102001,17:21:00,17:21:00,65_01,4,鮭川村役場前,0,0
1平日_17時15分_系統102001,17:23:00,17:23:00,64_02,5,鮭川村役場前,0,0
1平日_17時15分_系統102001,17:24:00,17:24:00,63_02,6,鮭川村役場前,0,0
1平日_17時15分_系統102001,17:26:00,17:26:00,62_01,7,鮭川村役場前,0,0
1平日_17時15分_系統102001,17:28:00,17:28:00,61_02,8,鮭川村役場前,0,0
1平日_17時15分_系統102001,17:29:00,17:29:00,60_02,9,鮭川村役場前,0,0
1平日_17時15分_系統102001,17:32:00,17:32:00,55_01,10,鮭川村役場前,0,0
1平日_17時15分_系統102001,17:33:00,17:33:00,54_02,11,鮭川村役場前,0,0
1平日_17時15分_系統102001,17:34:00,17:34:00,53_02,12,鮭川村役場前,0,0
1平日_17時15分_系統102001,17:36:00,17:36:00,67_02,13,鮭川村役場前,0,0
1平日_17時15分_系統102001,17:37:00,17:37:00,56_02,14,鮭川村役場前,0,0
1平日_17時15分_系統102001,17:38:00,17:38:00,57_02,15,鮭川村役場前,0,0
1平日_17時15分_系統102001,17:39:00,17:39:00,66_02,16,鮭川村役場前,0,0
1平日_17時15分_系統102001,17:40:00,17:40:00,58_02,17,鮭川村役場前,0,0
1平日_17時15分_系統102001,17:43:00,17:43:00,59_02,18,鮭川村役場前,0,0
1平日_17時15分_系統102001,17:44:00,17:44:00,11_01,19,鮭川村役場前,1,0
1平日_17時35分_系統112002,17:35:00,17:35:00,55_01,1,大芦沢,0,1
1平日_17時35分_系統112002,17:36:00,17:36:00,54_02,2,大芦沢,0,0
1平日_17時35分_系統112002,17:37:00,17:37:00,53_02,3,大芦沢,0,0
1平日_17時35分_系統112002,17:38:00,17:38:00,52_02,4,大芦沢,0,0
1平日_17時35分_系統112002,17:39:00,17:39:00,51_02,5,大芦沢,0,0
1平日_17時35分_系統112002,17:41:00,17:41:00,50_01,6,大芦沢,0,0
1平日_17時35分_系統112002,17:43:00,17:43:00,49_02,7,大芦沢,0,0
1平日_17時35分_系統112002,17:44:00,17:44:00,48_02,8,大芦沢,0,0
1平日_17時35分_系統112002,17:46:00,17:46:00,47_01,9,大芦沢,0,0
1平日_17時35分_系統112002,17:48:00,17:48:00,46_02,10,大芦沢,0,0
1平日_17時35分_系統112002,17:49:00,17:49:00,45_02,11,大芦沢,0,0
1平日_17時35分_系統112002,17:53:00,17:53:00,44_02,12,大芦沢,0,0
1平日_17時35分_系統112002,17:54:00,17:54:00,43_02,13,大芦沢,0,0
1平日_17時35分_系統112002,17:57:00,17:57:00,42_01,14,大芦沢,0,0
1平日_17時35分_系統112002,17:58:00,17:58:00,41_02,15,大芦沢,0,0
1平日_17時35分_系統112002,17:59:00,17:59:00,40_02,16,大芦沢,0,0
1平日_17時35分_系統112002,18:00:00,18:00:00,39_02,17,大芦沢,0,0
1平日_17時35分_系統112002,18:01:00,18:01:00,38_02,18,大芦沢,0,0
1平日_17時35分_系統112002,18:02:00,18:02:00,37_01,19,大芦沢,0,0
1平日_17時35分_系統112002,18:04:00,18:04:00,36_02,20,大芦沢,0,0
1平日_17時35分_系統112002,18:05:00,18:05:00,35_02,21,大芦沢,0,0
1平日_17時35分_系統112002,18:06:00,18:06:00,34_02,22,大芦沢,0,0
1平日_17時35分_系統112002,18:08:00,18:08:00,33_02,23,大芦沢,0,0
1平日_17時35分_系統112002,18:10:00,18:10:00,32_02,24,大芦沢,0,0
1平日_17時35分_系統112002,18:11:00,18:11:00,31_02,25,大芦沢,0,0
1平日_17時35分_系統112002,18:14:00,18:14:00,30_01,26,大芦沢,1,0
1平日_18時00分_系統122002,18:00:00,18:00:00,25_01,1,羽根沢温泉,0,1
1平日_18時00分_系統122002,18:04:00,18:04:00,24_01,2,羽根沢温泉,0,0
1平日_18時00分_系統122002,18:08:00,18:08:00,23_02,3,羽根沢温泉,0,0
1平日_18時00分_系統122002,18:10:00,18:10:00,22_02,4,羽根沢温泉,0,0
1平日_18時00分_系統122002,18:11:00,18:11:00,21_02,5,羽根沢温泉,0,0
1平日_18時00分_系統122002,18:13:00,18:13:00,20_02,6,羽根沢温泉,0,0
1平日_18時00分_系統122002,18:15:00,18:15:00,19_02,7,羽根沢温泉,0,0
1平日_18時00分_系統122002,18:19:00,18:19:00,18_02,8,羽根沢温泉,0,0
1平日_18時00分_系統122002,18:20:00,18:20:00,17_02,9,羽根沢温泉,0,0
1平日_18時00分_系統122002,18:21:00,18:21:00,16_02,10,羽根沢温泉,0,0
1平日_18時00分_系統122002,18:22:00,18:22:00,15_02,11,羽根沢温泉,0,0
1平日_18時00分_系統122002,18:23:00,18:23:00,14_02,12,羽根沢温泉,0,0
1平日_18時00分_系統122002,18:24:00,18:24:00,13_02,13,羽根沢温泉,0,0
1平日_18時00分_系統122002,18:25:00,18:25:00,12_02,14,羽根沢温泉,0,0
1平日_18時00分_系統122002,18:27:00,18:27:00,11_01,15,羽根沢温泉,0,0
1平日_18時00分_系統122002,18:31:00,18:31:00,10_02,16,羽根沢温泉,0,0
1平日_18時00分_系統122002,18:32:00,18:32:00,9_02,17,羽根沢温泉,0,0
1平日_18時00分_系統122002,18:33:00,18:33:00,8_02,18,羽根沢温泉,0,0
1平日_18時00分_系統122002,18:34:00,18:34:00,7_02,19,羽根沢温泉,0,0
1平日_18時00分_系統122002,18:35:00,18:35:00,6_02,20,羽根沢温泉,0,0
1平日_18時00分_系統122002,18:36:00,18:36:00,5_02,21,羽根沢温泉,0,0
1平日_18時00分_系統122002,18:37:00,18:37:00,4_02,22,羽根沢温泉,0,0
1平日_18時00分_系統122002,18:40:00,18:40:00,3_02,23,羽根沢温泉,0,0
1平日_18時00分_系統122002,18:41:00,18:41:00,2_02,24,羽根沢温泉,0,0
1平日_18時00分_系統122002,18:43:00,18:43:00,1_01,25,羽根沢温泉,1,0
1平日_18時35分_系統102001,18:35:00,18:35:00,70_01,1,鮭川村役場前,0,1
1平日_18時35分_系統102001,18:36:00,18:36:00,69_02,2,鮭川村役場前,0,0
1平日_18時35分_系統102001,18:37:00,18:37:00,68_02,3,鮭川村役場前,0,0
1平日_18時35分_系統102001,18:41:00,18:41:00,65_01,4,鮭川村役場前,0,0
1平日_18時35分_系統102001,18:43:00,18:43:00,64_02,5,鮭川村役場前,0,0
1平日_18時35分_系統102001,18:44:00,18:44:00,63_02,6,鮭川村役場前,0,0
1平日_18時35分_系統102001,18:46:00,18:46:00,62_01,7,鮭川村役場前,0,0
1平日_18時35分_系統102001,18:48:00,18:48:00,61_02,8,鮭川村役場前,0,0
1平日_18時35分_系統102001,18:49:00,18:49:00,60_02,9,鮭川村役場前,0,0
1平日_18時35分_系統102001,18:52:00,18:52:00,55_01,10,鮭川村役場前,0,0
1平日_18時35分_系統102001,18:53:00,18:53:00,54_02,11,鮭川村役場前,0,0
1平日_18時35分_系統102001,18:54:00,18:54:00,53_02,12,鮭川村役場前,0,0
1平日_18時35分_系統102001,18:56:00,18:56:00,67_02,13,鮭川村役場前,0,0
1平日_18時35分_系統102001,18:57:00,18:57:00,56_02,14,鮭川村役場前,0,0
1平日_18時35分_系統102001,18:58:00,18:58:00,57_02,15,鮭川村役場前,0,0
1平日_18時35分_系統102001,18:59:00,18:59:00,66_02,16,鮭川村役場前,0,0
1平日_18時35分_系統102001,19:00:00,19:00:00,58_02,17,鮭川村役場前,0,0
1平日_18時35分_系統102001,19:03:00,19:03:00,59_02,18,鮭川村役場前,0,0
1平日_18時35分_系統102001,19:04:00,19:04:00,11_01,19,鮭川村役場前,1,0
