"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence"
"1001","33.873455","130.816503","4"
"1001","33.87388","130.816262","5"
"1001","33.874036","130.816071","6"
"1001","33.874934","130.815992","7"
"1001","33.875314","130.815866","8"
"1001","33.875619","130.815508","9"
"1001","33.875773","130.815395","10"
"1001","33.876137","130.81569","11"
"1001","33.876241","130.816146","12"
"1001","33.876051","130.816376","13"
"1001","33.875827","130.816418","14"
"1001","33.875772","130.816619","15"
"1001","33.876004","130.816929","16"
"1001","33.876855","130.817575","17"
"1001","33.877065","130.818041","18"
"1001","33.877128","130.818097","19"
"1001","33.878796","130.81793","20"
"1001","33.879447","130.817847","21"
"1001","33.879441","130.818048","22"
"1001","33.879544","130.81814","23"
"1001","33.879766","130.818169","24"
"1001","33.880285","130.818261","25"
"1001","33.880482","130.818446","26"
"1001","33.880677","130.81883","27"
